Title,Latitude,Longitude
10692169,40.6152697,-73.96527078
10682800,40.63294516,-73.89559339
10759397,40.61488245,-73.95242104
10755088,40.66060047,-73.94363238
10751598,40.65099162,-73.93521432
10724079,40.67425314,-73.917228
10718656,40.66143546,-73.8777478
10755093,40.66052606,-73.94495433
10688255,40.64600047,-73.88942605
10687863,40.61809164,-73.90592562
10718258,40.66167379,-73.87832374
2434584,40.66607834,-73.98152673
10755082,40.66120777,-73.94364609
10682817,40.63955095,-73.8940601
10693868,40.62979123,-73.90073396
10752448,40.65071115,-73.91130595
10759003,40.61547045,-73.9523886
10691280,40.6106608,-73.90667349
10718653,40.66142368,-73.89544881
10724074,40.67363556,-73.92020672
10688238,40.61260512,-73.92245888
10718259,40.66184829,-73.87829996
10754267,40.65639114,-73.92255147
10751581,40.70152702,-73.90415666
10687824,40.63462554,-73.90113312
10756391,40.6513266,-73.91584861
4598115,40.60260152,-73.81994
10674011,40.64162912,-73.88775195
10674826,40.64170435,-73.88807123
10754266,40.65643049,-73.92259992
10751604,40.64904445,-73.94616677
10721841,40.66649687,-73.91682811
10693455,40.63260665,-73.91973821
10753863,40.692449,-73.83283219
11188806,40.73870101,-74.00468824
5781024,40.62508564,-73.97399682
5778511,40.70600525,-73.90475487
10317921,40.82017701,-73.90903816
5785095,40.70325182,-73.90477433
5586076,40.82306785,-73.91283485
1425053,40.70540797,-73.90071718
10247773,40.7829058,-73.84500075
10245007,40.70176939,-73.90390051
3363162,40.70595835,-73.89375223
10343359,40.55650926,-74.13550254
5590985,40.83545994,-73.92541406
10248172,40.75477321,-73.77073748
5095652,40.80953669,-73.9185842
10343358,40.55644145,-74.1354165
10347061,40.85361711,-73.89407151
1041707,40.74445045,-73.85199316
10248198,40.78088104,-73.8414978
10247772,40.78276821,-73.84500812
10251588,40.76272383,-73.76521341
11186253,40.81545542,-73.88394498
10248171,40.7555448,-73.77315608
10247813,40.77559331,-73.74163632
11185854,40.81135521,-73.88751044
5788532,40.74648531,-73.85718941
5053876,40.8239237,-73.91502868
5591989,40.82257706,-73.91619083
3656077,40.704049,-73.90633305
5063908,40.84355167,-73.90727551
5592093,40.82286987,-73.91281322
10347060,40.76165783,-73.87974972
5052628,40.82507246,-73.91266104
10275287,40.5760151,-73.98810847
5021766,40.70592283,-73.89120591
10251156,40.77110632,-73.78793327
10334330,40.74594107,-73.85897649
10266301,40.77340057,-73.78745018
3358477,40.70852861,-73.8946966
5580076,40.80570916,-73.91554685
5188844,40.80958915,-73.91900109
10316411,40.82808234,-73.90240605
5790063,40.70771149,-73.90440285
3647672,40.70855037,-73.89461032
10248173,40.75481227,-73.77061202
5063600,40.81725064,-73.91126129
5063410,40.85355073,-73.89409535
10251595,40.77103479,-73.78790842
5586698,40.82288532,-73.91304824
3356295,40.70589416,-73.89400773
11185847,40.81486326,-73.92630324
5098523,40.80965332,-73.91912789
5590190,40.80564818,-73.91561559
5585218,40.83556803,-73.92533462
5060484,40.8527992,-73.89390673
5593602,40.83819547,-73.90983037
1445504,40.59052178,-73.96839277
5781938,40.81580356,-73.88594092
10247768,40.7808099,-73.84530121
5787519,40.7464604,-73.85726935
4995212,40.66584432,-73.91616437
10248206,40.75180042,-73.81303412
10316410,40.82811046,-73.90239042
4998029,40.68014656,-73.9074495
10807070,40.69242057,-73.84133663
5785526,40.74639516,-73.85749818
10261325,40.67992754,-73.91751883
10316408,40.82145801,-73.91568844
10310806,40.82166548,-73.91543964
10300848,40.83757856,-73.85370043
5064691,40.84338252,-73.90753525
10306852,40.80955439,-73.91845789
2257223,40.83784399,-73.90372285
10251592,40.76923039,-73.78697822
5052683,40.82497198,-73.9126969
5110275,40.67859959,-73.91169457
5599199,40.83780365,-73.90343908
5053286,40.82159481,-73.91417559
5188836,40.80980833,-73.91898515
1044961,40.70153664,-73.90129804
5101984,40.80958161,-73.91844979
5309208,40.60496831,-73.93035526
5787657,40.70571268,-73.90427233
5060916,40.81951341,-73.89875973
5591222,40.82305328,-73.91280602
5792731,40.74066547,-73.70962418
10248174,40.75484065,-73.77050853
10310792,40.82167178,-73.91411065
10313758,40.82162096,-73.91561666
11186251,40.80769332,-73.9027963
5307247,40.60756609,-73.9386874
5583759,40.83805602,-73.90970571
5594699,40.83569178,-73.92549017
10247812,40.77570428,-73.74171424
5792072,40.70779351,-73.9048953
3655108,40.70269998,-73.90516908
5781081,40.6275132,-73.96459327
5599478,40.67261959,-73.88586811
10194341,40.77230849,-73.8199335
10192004,40.7495638,-73.81051056
10174704,40.66713033,-73.88261329
5063722,40.6830476,-73.88751814
10179195,40.63855419,-74.00540264
4997764,40.67162458,-73.88990123
5586825,40.87275669,-73.88166296
10188059,40.66081272,-73.89580908
10164173,40.65921448,-73.8437042
10169138,40.64026637,-73.99162997
10220838,40.72038145,-73.8400926
4996915,40.66451424,-73.89767575
10160658,40.66237696,-73.88369554
10193931,40.74898792,-73.81807066
4994694,40.66543412,-73.8813086
10174718,40.67696178,-73.89334586
10162161,40.66055149,-73.8781873
10160656,40.83395122,-73.88773233
4996639,40.67650713,-73.87520146
10215060,40.71161919,-73.80446553
10188054,40.62314161,-73.9801082
4996992,40.66942534,-73.91636166
10170778,40.64900539,-73.84213187
5597372,40.87104256,-73.88111764
5585991,40.87837828,-73.88355955
10164587,40.75484218,-73.81944689
10155871,40.67880178,-74.00859732
4996005,40.66447039,-73.89703055
10224165,40.65388775,-73.90970436
4634591,40.71238962,-73.77825133
10155872,40.67876366,-74.00863878
10236280,40.67758437,-73.94767166
3661532,40.71913145,-73.8369342
4994213,40.67382268,-73.88440208
11185852,40.80762778,-73.90277445
10172003,40.65934438,-73.84373675
4997979,40.65823115,-73.9015772
10169139,40.64031998,-73.99172067
5596639,40.87832378,-73.88359176
10192005,40.74947752,-73.81019751
10175507,40.67086918,-73.88098285
10178804,40.63540472,-74.00170517
5112902,40.68331334,-74.00559217
10188027,40.67384464,-73.88450398
10156302,40.67768405,-74.01194767
10193938,40.77885261,-73.81342489
10164565,40.6713885,-73.8662039
10169146,40.64080729,-73.99252446
10192533,40.742972,-73.81465676
10164156,40.67102844,-73.86789319
4996442,40.67161539,-73.8896332
10158321,40.75378616,-73.8105909
4995102,40.66341444,-73.90158457
4995903,40.67647103,-73.87519483
5791607,40.75150495,-73.80796369
10174703,40.66726439,-73.88265217
5588367,40.87278536,-73.88167081
10201994,40.77981373,-73.95747995
4996980,40.7641546,-73.80981513
10220836,40.67748997,-73.95367656
4993919,40.67395421,-73.88850446
10199312,40.77043206,-73.79171976
10160659,40.66231735,-73.8836534
10164153,40.67263346,-73.86652609
10227499,40.68442584,-74.00515743
10174720,40.67702514,-73.89335816
3655714,40.70125598,-73.90696814
10148951,40.65813032,-73.84247332
10204539,40.62343253,-73.97656664
10169141,40.64046594,-73.99195524
10169145,40.64075188,-73.99243611
4929739,40.72712827,-73.97762829
4681500,40.51293048,-74.20412706
4602692,40.60359437,-73.93542203
6693938,40.7252778,-73.97840319
4949173,40.72348464,-73.98087912
10250726,40.76953709,-73.78712816
10248186,40.78283773,-73.84399787
10159814,40.66584615,-73.88102646
4949540,40.72069471,-73.98640253
4929522,40.72714879,-73.97767065
4215894,40.6205996,-74.00700323
4996496,40.71286578,-73.98213633
4949338,40.7997665,-73.96224988
4995426,40.71286424,-73.98208196
261660,40.61897084,-73.9251588
4950505,40.7215708,-73.98207094
6661889,40.72454872,-73.98199705
6665856,40.8143386,-73.88764774
4949239,40.7255386,-73.97895841
4950122,40.72514515,-73.97858497
10775031,40.61402617,-73.95922311
4949226,40.7283397,-73.97910016
4950022,40.72248823,-73.98153345
1424821,40.6248703,-74.01797921
4995556,40.7250948,-73.97887281
4993518,40.78710473,-73.97097598
6602189,40.84971199,-73.89548358
4588502,40.70865314,-73.78257415
4997889,40.72552496,-73.97752761
4950737,40.72204911,-73.9793524
5055354,40.72411039,-73.99186161
4950412,40.72168456,-73.98187207
10345155,40.83444981,-73.9294509
4950301,40.7225959,-73.98140593
4950632,40.72224452,-73.97905422
221293,40.65784009,-73.83975266
10174714,40.6793276,-73.88276244
4950613,40.72233834,-73.9792371
10164174,40.65897104,-73.84364946
4996278,40.66441734,-73.8971778
5313569,40.74965878,-74.00074438
1424819,40.62475591,-74.01815038
10220839,40.72048617,-73.83974386
4686848,40.75650888,-73.75417203
10408097,40.62517131,-73.97401276
10180495,40.69774387,-73.92583299
10169140,40.64038136,-73.99201702
5052224,40.72121467,-73.97844299
10169148,40.64091154,-73.99269961
11158779,40.73459147,-73.97489384
4655040,40.77466436,-73.77408916
4929210,40.79834698,-73.96307399
4949974,40.71970109,-73.98391841
4995642,40.70902205,-74.00133608
6661888,40.72449903,-73.98196833
5064430,40.72423326,-73.99201094
5582921,40.84803505,-73.86928029
6700730,40.84405021,-73.87820089
10189503,40.6610153,-73.89521291
4950469,40.72254841,-73.98141001
10169143,40.64061368,-73.99220388
5596024,40.87850499,-73.88376678
1179707,40.69948159,-73.89491033
10188055,40.62292115,-73.97971427
5062967,40.68297796,-73.88806089
5972107,40.66749112,-73.89386966
5083113,40.90033348,-73.87250006
6673872,40.72131362,-73.97840857
6606589,40.8505439,-73.88862833
10149355,40.65762623,-73.84235406
4994366,40.67469769,-73.8846032
5083108,40.90039928,-73.87232748
10164152,40.67278854,-73.86655939
5083134,40.89995183,-73.87210128
5782890,40.83216699,-73.93084897
4949029,40.72161503,-73.98196573
1424822,40.6249112,-74.01791801
6698322,40.72521155,-73.97885304
11177413,40.65783227,-73.91359463
6693947,40.72520359,-73.97748591
5780695,40.7816326,-73.97895309
10335276,40.74685023,-73.85851376
4998252,40.72413099,-73.97736719
4950374,40.72249481,-73.98199858
10157919,40.75384438,-73.81058097
4995288,40.72450504,-73.9820567
4643776,40.73471071,-73.75753099
2629741,40.57607625,-74.09675744
6697925,40.72535865,-73.97841298
6669871,40.72261258,-73.98134776
156893,40.70479164,-73.86313747
4698156,40.72126029,-73.8216776
6693951,40.72519229,-73.97731957
10174313,40.68777017,-73.95916021
4647154,40.6275032,-74.01404475
5754760,40.85961533,-73.89802289
5476587,40.76497784,-73.986808
5300471,40.7496384,-74.00015654
2629742,40.57614236,-74.0968813
5052117,40.72135283,-73.9782325
6693955,40.72549579,-73.97745185
4949406,40.7252427,-73.97834487
4668128,40.7565325,-73.75424275
10318777,40.82008159,-73.90884799
5317120,40.7496384,-74.00015654
10179193,40.63723705,-74.00474769
6673868,40.72128693,-73.97861563
5061483,40.72403955,-73.99147401
2648506,40.76045684,-73.73927279
10248188,40.78264357,-73.84401086
5057011,40.729126,-73.97994617
5055467,40.72395192,-73.99134365
5060636,40.72400992,-73.9915186
5309857,40.74950944,-74.00040913
5431725,40.68312476,-73.88777347
4993438,40.67051268,-73.95928689
4949580,40.72470256,-73.982584
4949556,40.7225264,-73.98206361
6582158,40.72260255,-73.98130167
4950135,40.72237253,-73.98136519
5106608,40.88204682,-73.91026306
4602737,40.88757858,-73.86388819
10169134,40.63860729,-73.98888586
4949526,40.72220734,-73.97905185
4995471,40.79679317,-73.96181899
5061278,40.72429098,-73.99230768
6693940,40.72522894,-73.97834513
4949087,40.72171079,-73.98193607
5799547,40.85015438,-73.86801312
4637528,40.51291793,-74.20419116
5426540,40.88017257,-73.84976664
10183238,40.71492868,-73.99687207
11165366,40.80641573,-73.92105681
6090251,40.69856924,-73.8409213
4994446,40.72512183,-73.97884948
4949616,40.72254917,-73.98134254
10251593,40.76978751,-73.78726368
5064329,40.72431826,-73.9923078
4020433,40.75444619,-73.72858579
5057165,40.72136764,-73.97840855
4949215,40.72257141,-73.98142902
10169149,40.64100328,-73.99284817
6610188,40.84979569,-73.88910877
6663902,40.83807484,-73.82383829
10155874,40.67499204,-74.0124074
10194352,40.75206885,-73.81010321
10169537,40.6405124,-73.99203186
10220840,40.72052853,-73.839617
5791758,40.75329784,-73.81053375
10179197,40.63021256,-73.999154
5589951,40.87852396,-73.8838191
4993822,40.76413543,-73.80975172
10215565,40.72674469,-73.77889433
4993830,40.66441699,-73.8972677
10064595,40.736269,-73.7682279
10194354,40.75216495,-73.80986488
10160676,40.66782044,-73.87388016
10184066,40.5557576,-74.1565453
10183271,40.55567544,-74.15650918
10192006,40.74953334,-73.8100971
5582742,40.87269996,-73.88156717
10194343,40.77229916,-73.82029203
4994867,40.66615311,-73.88713859
10188880,40.62353259,-73.9807405
5778112,40.75035509,-73.80824621
5577830,40.87281303,-73.88161214
10169144,40.64069291,-73.99233446
10193935,40.74853673,-73.82087333
5778701,40.75083976,-73.80805176
5095668,40.68333374,-74.00564116
10187659,40.62309513,-73.98003004
10178805,40.63534754,-74.00161603
574302,40.85063103,-73.93428251
4996976,40.67654292,-73.87550093
10164157,40.6707913,-73.86783498
4994719,40.67808666,-73.87524238
10194337,40.77753611,-73.82077909
10164564,40.67289724,-73.86658193
4994014,40.66591244,-73.8875413
10187662,40.66085081,-73.89582407
4995555,40.66440174,-73.89736902
10164154,40.67124912,-73.86616906
10188432,40.62347777,-73.98064671
10193937,40.77886469,-73.81352672
5583041,40.87282799,-73.88165839
10162569,40.75354434,-73.80779966
4996085,40.76409502,-73.80970376
5972035,40.66746997,-73.89407235
5590408,40.67265468,-73.88604929
5786089,40.75322381,-73.80785142
5583396,40.67263916,-73.88589747
5582112,40.87270453,-73.88153348
10154362,40.75342011,-73.81668819
4997593,40.66433848,-73.91702186
10166398,40.67061961,-73.86778821
10169147,40.6408752,-73.99264331
5579965,40.87278298,-73.8816297
10148949,40.6576772,-73.84237541
10215059,40.71270427,-73.80167733
5789217,40.75085182,-73.80817537
4997991,40.66434444,-73.91672061
10165398,40.67175205,-73.86768474
10204536,40.62395112,-73.98158649
4997182,40.66862481,-73.88635658
10155870,40.67884824,-74.00854099
10224167,40.65373047,-73.90967251
10200268,40.73754339,-73.80859262
10224969,40.65368505,-73.90947626
10224166,40.65400414,-73.90973996
5587826,40.87274294,-73.88152519
5600959,40.87233771,-73.88136938
4995505,40.67156506,-73.88981874
10187658,40.62304866,-73.97994406
5588413,40.67262736,-73.88592272
4993641,40.6635624,-73.91927466
5785240,40.75045514,-73.80823417
3361099,40.70808427,-73.9026229
10204958,40.62380655,-73.98174028
10240948,40.72316519,-73.84396402
3359166,40.71917288,-73.83679669
10225373,40.65367566,-73.90965929
4994340,40.65963036,-73.90797718
10132523,40.79617094,-73.81726636
10178807,40.63186929,-74.00268972
5577202,40.8726862,-73.88163405
4996087,40.66591337,-73.88704234
5432618,40.68307454,-73.88786396
5782088,40.61107156,-74.13316316
4995803,40.68378678,-73.91442229
10155877,40.67354826,-74.01289779
10215553,40.71168841,-73.79596407
5394704,40.81195878,-73.90861505
5785004,40.75119171,-73.8080061
10194353,40.75206158,-73.81002809
5778982,40.75340491,-73.80781564
5584630,40.87275304,-73.88160236
4998468,40.66533322,-73.88701331
10159812,40.66526672,-73.88059335
5602493,40.87120733,-73.88111596
5597985,40.87230246,-73.88136903
4994687,40.67635702,-73.87512595
5052062,40.68296027,-73.88809399
11134782,40.86341037,-73.92670288
4995048,40.68789099,-73.95911233
10159813,40.6656536,-73.88087895
10169142,40.64056542,-73.99213038
5054145,40.82271267,-73.89019447
5095660,40.80953308,-73.9182372
5021772,40.706979,-73.89803715
5789269,40.70578663,-73.90438494
11158780,40.73369969,-73.97466946
10248226,40.77498367,-73.73917107
10316832,40.82147767,-73.91567656
5053158,40.82197101,-73.91407543
5315478,40.6076629,-73.93856401
5112184,40.80964282,-73.91909785
2132672,40.72391071,-73.99360774
5590907,40.83245377,-73.92894515
5476586,40.76500406,-73.9868738
5594195,40.80569764,-73.91536648
10316413,40.82134779,-73.91568682
5057623,40.83106573,-73.8950547
5054834,40.80787377,-73.91745037
5790626,40.81571632,-73.88591821
10277750,40.76135526,-73.96657599
5583733,40.81586643,-73.91160417
5599928,40.80564738,-73.91534472
5059677,40.80675043,-73.92171705
5437315,40.7552882,-73.85158232
10320449,40.83098984,-73.89392888
5581894,40.81277073,-73.93008507
4993561,40.66542527,-73.91379567
10334331,40.85277541,-73.89395327
5581429,40.83254201,-73.92908078
5114936,40.80946247,-73.9185887
10310810,40.8216565,-73.91561123
5598444,40.83820231,-73.90997935
5594090,40.80657892,-73.94756914
10300341,40.83755505,-73.85395145
5054571,40.83092527,-73.89399966
10333419,40.61548625,-73.96022751
5783520,40.70505806,-73.90431278
10320453,40.82339274,-73.91483616
5058957,40.84342078,-73.90754575
5592842,40.83787318,-73.90353297
5052880,40.82187579,-73.91412271
5601911,40.82300892,-73.91289232
10247783,40.780806,-73.84150581
10251130,40.77588932,-73.74055167
5061326,40.8312186,-73.92937684
4993794,40.66511911,-73.91414458
5018736,40.70690377,-73.89853622
10248175,40.5732495,-73.99465225
4996404,40.66524384,-73.91393447
5596481,40.81566026,-73.91159134
10319999,40.82006653,-73.90887783
4994204,40.67920876,-73.93965351
5576024,40.8223811,-73.91617732
10247769,40.78080378,-73.84520473
5602187,40.80566543,-73.91536348
5596419,40.83806894,-73.90994408
10266295,40.67234514,-73.88788164
5782350,40.80786779,-73.88098567
5786368,40.70342249,-73.90459946
5114349,40.82338595,-73.95601581
5055558,40.82283578,-73.91252547
11177383,40.83233885,-73.94898485
10342834,40.75055768,-73.85377354
10337013,40.84347814,-73.90798117
5587742,40.83558315,-73.92538133
5108285,40.80978727,-73.91891063
5313209,40.60753504,-73.93873548
4602701,40.60361998,-73.93545651
5590162,40.83267714,-73.92886046
5592572,40.83550649,-73.92536543
5779401,40.74583685,-73.85934091
5600384,40.81565774,-73.91134385
5063676,40.83093582,-73.89404293
10313354,40.82164966,-73.91559481
5057627,40.80783348,-73.91747741
5601761,40.83251289,-73.92918414
3342580,40.70495107,-73.89685004
10281490,40.70423145,-73.90614879
10248703,40.76023656,-73.7433811
10320852,40.82007057,-73.90917789
10245009,40.68003178,-73.90749045
1041641,40.7444766,-73.85186188
10248189,40.7821227,-73.84402736
10247776,40.78241573,-73.84400787
5586096,40.8058068,-73.91550753
10313356,40.82154595,-73.91565512
5063624,40.82198221,-73.89264162
10251151,40.76947602,-73.78710122
10306856,40.80956068,-73.91857872
1041709,40.74463212,-73.85212501
5790978,40.70597482,-73.90470169
10250721,40.77541292,-73.74113491
3653828,40.70181598,-73.89767245
5310262,40.6076314,-73.93862085
10251131,40.77585306,-73.7405855
10308788,40.82189655,-73.91398014
10343264,40.87564312,-73.87743706
3740773,40.64954278,-74.0011724
5592255,40.83552273,-73.92528546
5065164,40.82186187,-73.91412909
6117866,40.70849091,-73.89743503
5100036,40.8095222,-73.91851585
10249527,40.78129916,-73.84147799
5577665,40.82291614,-73.91301779
4602708,40.60356451,-73.93539222
5061925,40.82416344,-73.91495982
5786447,40.81632966,-73.88608983
5779810,40.70603566,-73.90480257
10313759,40.82159052,-73.91562962
5585109,40.83568808,-73.92547079
5588835,40.80534259,-73.91546139
5778730,40.70163912,-73.89568075
5790833,40.70574846,-73.90432551
10272480,40.62756285,-73.96460776
5058077,40.80783146,-73.91733975
5060011,40.82202793,-73.8926357
374275,40.83544211,-73.91187471
5064190,40.83119785,-73.92933531
10269984,40.74537717,-74.00089384
5060124,40.82008877,-73.88718578
1013965,40.7965874,-73.93391199
10418361,40.74834968,-73.822199
2625690,40.63842051,-74.08065411
5583226,40.79664749,-73.93170685
5592906,40.79643182,-73.9318673
5057549,40.84244087,-73.88779046
5597706,40.79674388,-73.9317035
5595837,40.79796636,-73.93634663
4928771,40.82419388,-73.9498681
10063304,40.73603328,-73.76814192
4610730,40.65896682,-73.83504896
4604360,40.68577705,-73.80980791
4604546,40.66474151,-73.83532348
1013969,40.79650885,-73.9339685
4604536,40.66452657,-73.83538542
5601489,40.79673388,-73.93167233
10063725,40.73607699,-73.76815241
5579165,40.79779908,-73.93656145
4004129,40.63003244,-73.98980159
5595649,40.79790535,-73.93623383
10067165,40.79409276,-73.93460923
5590441,40.79667947,-73.93155885
578044,40.74362723,-73.95908618
10775825,40.61098283,-73.95782295
573032,40.81210335,-73.85669351
10807079,40.65400782,-73.83908444
10780044,40.63217813,-73.94021165
4601393,40.65075472,-73.84657445
10808677,40.69912284,-73.83038758
5346200,40.77082759,-73.76758179
10849788,40.70222955,-73.912577
10762952,40.64102135,-73.94281351
1039126,40.81373972,-73.94349157
10810124,40.63860237,-73.88254216
10810502,40.65923038,-73.84274495
10810102,40.65930993,-73.83119127
1003509,40.61574846,-73.95949405
5308749,40.79796997,-73.97493692
4604541,40.65010372,-73.84328257
10806661,40.69907822,-73.83246074
5600592,40.79643953,-73.93173437
4647881,40.69462341,-73.86559583
10763732,40.63670133,-73.94000876
5602623,40.79660592,-73.93174438
5576441,40.79663533,-73.9314371
4929054,40.8242697,-73.94978245
10814452,40.76433081,-73.73764817
10817054,40.58624036,-73.81580017
10718251,40.66358483,-73.88301404
4996113,40.79977118,-73.94062015
5602646,40.79671841,-73.93155814
10764146,40.64918106,-73.94394539
10811259,40.64529012,-73.88954165
4605484,40.8513105,-73.78845971
10810537,40.63868025,-73.88242993
5111294,40.82343897,-73.95602892
4605584,40.613224,-73.92464473
5522695,40.79612867,-73.94732035
10770795,40.81085667,-73.90787447
951105,40.7964642,-73.93144365
5580306,40.79780688,-73.93633386
5790399,40.76295007,-73.76857281
5601999,40.79659933,-73.93160212
10775034,40.6164159,-73.95979666
10810084,40.6328099,-73.8940342
5785673,40.76296598,-73.76848423
5592296,40.79673592,-73.93163484
998257,40.73512084,-73.7728461
4949471,40.74644032,-74.00400595
10763726,40.63552534,-73.94220437
10816704,40.68795876,-73.83695442
10817029,40.75562903,-73.78993916
10775826,40.61086901,-73.95873967
10775028,40.63295436,-73.94482872
10806653,40.69768495,-73.83646648
10762970,40.63705643,-73.93951115
10816701,40.68816509,-73.83705633
10807078,40.65454453,-73.83893871
10816599,40.76540471,-73.771112
10762953,40.64063001,-73.94277429
10818257,40.75036639,-73.77860628
10762969,40.63698108,-73.93950653
10775828,40.61391418,-73.95919973
10763402,40.63416183,-73.94110033
10816664,40.59553411,-73.78176445
10763720,40.61315102,-73.95905035
10775824,40.63284356,-73.9448163
10810130,40.769175,-73.73280228
10806675,40.69599908,-73.82804627
10775832,40.61659894,-73.95970732
10762967,40.64383509,-73.9408975
10775819,40.63945468,-73.93344884
10817026,40.68734601,-73.85425408
10775827,40.61094467,-73.95875134
10763734,40.64037939,-73.93973494
10817091,40.75033102,-73.77880064
5100094,40.83561176,-73.90045782
10825940,40.69083088,-73.82804929
10770791,40.8109466,-73.90786196
2538626,40.59055581,-73.94381328
5138903,40.7193016,-73.8814111
10806660,40.69915214,-73.83250125
10810059,40.62941819,-73.89193283
10804536,40.75543233,-73.77823246
10768588,40.68569583,-73.9855601
10817033,40.75623467,-73.79141174
10824619,40.68407422,-73.85278906
10816665,40.5957509,-73.78178564
10806647,40.65897706,-73.84943471
10775830,40.6141464,-73.959248
10775035,40.61704804,-73.95991233
10807085,40.65774347,-73.83930878
10775030,40.61101098,-73.95782815
10824620,40.68396455,-73.85273453
10775033,40.61629166,-73.95977124
10810123,40.63881593,-73.88221384
10816632,40.57671777,-73.84613652
10810075,40.62136934,-73.91149116
10806646,40.65890795,-73.84942079
10817034,40.75622887,-73.79149793
10762954,40.64023208,-73.94342712
10775831,40.61664868,-73.95971862
